ID_Venda,ID_Cliente,ID_Produto,Data,Quantidade,Canal,Valor_Total
11961,121,21,2022-11-17,2,Loja Física,2442.98
11962,525,54,2022-02-15,1,Loja Física,931.67
11963,997,49,2022-05-11,4,Online,3915.36
11964,899,22,2023-05-27,2,Online,6049.14
11965,416,69,2024-06-11,2,Loja Física,5915.26
11966,163,64,2024-09-23,1,Online,2069.25
11967,787,36,2024-05-04,2,Online,6812.9
11968,910,21,2022-10-15,3,Loja Física,3664.47
11969,688,56,2024-02-05,3,Loja Física,11752.8
11970,982,73,2023-01-05,2,Loja Física,511.08
11971,337,91,2024-08-06,3,Online,14608.71
11972,379,48,2023-03-17,1,Online,3036.58
11973,324,76,2022-10-17,1,Loja Física,3073.55
11974,173,18,2024-07-13,2,Loja Física,4534.48
11975,1000,99,2024-06-16,1,Loja Física,4277.48
11976,787,15,2022-09-27,1,Loja Física,2946.66
11977,64,44,2023-09-20,3,Online,9834.99
11978,101,94,2024-04-29,1,Loja Física,405.73
11979,322,45,2024-02-19,1,Online,1448.91
11980,975,97,2024-08-06,3,Loja Física,14637.54
11981,66,36,2022-09-28,4,Online,13625.8
11982,843,40,2023-06-14,2,Online,1840.1
11983,557,51,2022-11-17,2,Loja Física,4660.68
11984,599,30,2023-03-23,4,Online,13130.36
11985,458,26,2024-07-03,3,Loja Física,8056.86
11986,579,85,2022-06-18,3,Loja Física,4511.85
11987,453,31,2022-11-20,1,Loja Física,4041.63
11988,259,56,2024-01-25,1,Online,3917.6
11989,934,61,2023-05-19,2,Loja Física,9617.02
11990,717,17,2024-02-22,2,Online,7615.96
11991,426,81,2024-08-30,3,Loja Física,12986.04
11992,979,98,2022-06-04,1,Online,4103.17
11993,936,24,2023-07-24,3,Loja Física,13958.34
11994,178,97,2024-05-23,4,Loja Física,19516.72
11995,931,4,2024-08-03,2,Online,340.94
11996,280,9,2023-11-05,2,Online,8403.78
11997,344,2,2023-10-14,3,Online,9918.84
11998,17,35,2024-03-28,1,Loja Física,2328.35
11999,296,38,2023-03-27,1,Online,1928.3
12000,202,45,2022-02-24,4,Online,5795.64
12001,962,15,2022-07-13,4,Online,11786.64
12002,684,42,2022-06-02,4,Online,13941.32
12003,919,3,2022-02-25,3,Loja Física,3710.67
12004,774,31,2022-08-24,2,Online,8083.26
12005,194,52,2022-07-07,3,Online,10116.09
12006,149,41,2022-02-06,3,Loja Física,7655.28
12007,375,57,2023-04-27,1,Loja Física,3087.52
12008,888,42,2022-09-24,4,Loja Física,13941.32
12009,35,53,2022-06-17,2,Online,8406.2
12010,369,56,2023-12-24,4,Online,15670.4
12011,29,87,2023-04-24,4,Online,19945.88
12012,775,76,2023-03-23,4,Online,12294.2
12013,221,72,2022-04-29,2,Online,709.5
12014,53,53,2024-07-05,1,Loja Física,4203.1
12015,933,85,2024-08-07,2,Online,3007.9
12016,791,85,2023-05-22,2,Online,3007.9
12017,353,32,2022-02-11,1,Online,3603.99
12018,392,81,2023-03-29,2,Online,8657.36
12019,76,54,2023-01-01,2,Online,1863.34
12020,494,37,2023-12-28,3,Online,10259.7
12021,688,88,2023-07-29,2,Loja Física,494.26
12022,522,8,2023-05-12,3,Loja Física,872.4
12023,975,82,2023-04-14,3,Loja Física,13325.58
12024,117,11,2023-05-20,3,Loja Física,8581.92
12025,280,54,2022-04-26,4,Loja Física,3726.68
12026,730,60,2024-05-16,1,Loja Física,4033.77
12027,175,10,2024-01-08,4,Online,12542.72
12028,746,90,2024-06-06,1,Online,3150.89
12029,949,70,2022-06-01,2,Loja Física,6009.84
12030,764,81,2022-05-07,3,Loja Física,12986.04
12031,295,87,2022-12-24,4,Online,19945.88
12032,451,42,2022-04-06,2,Online,6970.66
12033,834,37,2022-07-28,4,Loja Física,13679.6
12034,518,92,2024-06-08,2,Loja Física,4757.1
12035,21,80,2022-10-18,4,Loja Física,45401.6
12036,73,76,2022-07-04,2,Online,6147.1
12037,842,58,2024-05-04,2,Loja Física,7056.46
12038,36,85,2022-06-22,4,Loja Física,6015.8
12039,507,59,2024-02-07,2,Loja Física,8413.92
12040,899,24,2023-06-05,3,Loja Física,13958.34
12041,233,28,2024-04-22,3,Online,14935.77
12042,728,37,2022-10-07,3,Loja Física,10259.7
12043,982,21,2023-07-31,3,Online,3664.47
12044,497,33,2024-07-01,1,Online,3006.48
12045,206,2,2023-11-11,4,Loja Física,13225.12
12046,426,83,2023-08-23,3,Loja Física,3190.8
12047,941,28,2022-08-06,3,Online,14935.77
12048,44,15,2023-08-21,3,Online,8839.98
12049,91,1,2024-09-21,1,Online,1632.61
12050,929,28,2022-01-05,4,Online,19914.36
12051,828,50,2023-06-23,2,Online,7110.36
12052,470,35,2024-02-25,1,Loja Física,2328.35
12053,605,96,2023-08-08,3,Loja Física,1285.14
12054,467,28,2022-07-04,3,Loja Física,14935.77
12055,851,9,2023-03-03,1,Online,4201.89
12056,454,24,2024-07-31,4,Online,18611.12
12057,595,63,2022-03-20,4,Online,9974.52
12058,333,4,2022-09-10,2,Online,340.94
12059,507,56,2024-02-26,1,Loja Física,3917.6
12060,794,41,2023-05-26,4,Loja Física,10207.04
12061,470,67,2023-11-25,1,Online,1457.36
12062,21,48,2022-04-07,4,Online,12146.32
12063,228,86,2024-06-27,4,Loja Física,16131.76
12064,376,58,2022-12-03,3,Loja Física,10584.69
12065,130,39,2022-01-27,4,Loja Física,18857.16
12066,687,25,2022-10-19,4,Online,7101.36
12067,620,60,2023-11-29,1,Loja Física,4033.77
12068,414,86,2023-11-28,4,Online,16131.76
12069,795,47,2022-05-05,4,Loja Física,12864.44
12070,71,98,2023-02-08,1,Loja Física,4103.17
12071,404,61,2023-01-18,4,Loja Física,19234.04
12072,562,84,2023-08-28,1,Online,3713.39
12073,607,27,2024-08-09,1,Online,1137.02
12074,791,96,2024-09-01,1,Loja Física,428.38
12075,397,42,2022-04-19,1,Online,3485.33
12076,337,52,2024-05-07,3,Loja Física,10116.09
12077,644,93,2022-11-28,3,Online,12756.6
12078,505,48,2022-06-07,3,Loja Física,9109.74
12079,910,32,2022-01-30,3,Online,10811.97
12080,276,24,2022-03-25,1,Online,4652.78
12081,892,3,2023-04-17,1,Loja Física,1236.89
12082,13,27,2024-04-30,1,Loja Física,1137.02
12083,3,73,2023-12-26,1,Online,255.54
12084,986,40,2023-11-07,3,Loja Física,2760.15
12085,986,23,2023-05-07,4,Loja Física,18592.36
12086,978,7,2023-04-10,3,Loja Física,11505.84
12087,224,81,2023-10-06,1,Loja Física,4328.68
12088,974,37,2024-09-05,1,Online,3419.9
12089,175,7,2022-10-03,4,Loja Física,15341.12
12090,899,94,2023-09-01,1,Online,405.73
12091,385,77,2023-11-05,4,Online,17667.08
12092,602,82,2022-01-06,1,Online,4441.86
12093,920,95,2022-12-04,4,Online,6971.48
12094,241,22,2024-09-20,2,Loja Física,6049.14
12095,547,78,2022-02-14,2,Online,8852.56
12096,14,82,2023-11-03,2,Loja Física,8883.72
12097,195,99,2023-09-30,2,Loja Física,8554.96
12098,397,17,2024-08-31,1,Online,3807.98
12099,431,19,2023-04-09,1,Loja Física,3566.25
12100,306,95,2022-11-29,1,Online,1742.87
12101,334,39,2024-08-28,2,Loja Física,9428.58
12102,725,36,2024-01-20,4,Loja Física,13625.8
12103,410,15,2024-01-22,4,Loja Física,11786.64
12104,3,63,2024-07-17,2,Online,4987.26
12105,691,29,2024-09-07,1,Online,4907.48
12106,552,60,2024-03-27,2,Online,8067.54
12107,452,56,2023-08-06,3,Loja Física,11752.8
12108,676,40,2022-05-13,4,Online,3680.2
12109,819,16,2022-08-05,2,Loja Física,9908.66
12110,747,33,2024-06-02,2,Loja Física,6012.96
12111,769,89,2022-02-19,2,Loja Física,8994.18
12112,872,16,2024-03-31,2,Loja Física,9908.66
12113,495,30,2023-10-22,1,Online,3282.59
12114,417,98,2022-10-17,4,Online,16412.68
12115,391,66,2022-11-27,3,Loja Física,8717.34
12116,373,44,2024-03-28,1,Loja Física,3278.33
12117,628,38,2022-02-26,2,Loja Física,3856.6
12118,52,51,2024-02-01,2,Online,4660.68
12119,376,60,2022-03-14,2,Loja Física,8067.54
12120,395,18,2023-07-15,2,Online,4534.48
12121,923,5,2024-09-01,4,Online,15381.32
12122,142,40,2023-09-09,2,Online,1840.1
12123,86,6,2023-01-26,3,Loja Física,9469.02
12124,464,76,2022-04-05,1,Online,3073.55
12125,46,12,2023-02-13,4,Online,12642.44
12126,844,12,2022-09-19,2,Online,6321.22
12127,238,73,2022-07-02,3,Online,766.62
12128,10,22,2022-09-03,1,Online,3024.57
12129,664,49,2024-09-15,1,Loja Física,978.84
12130,573,50,2024-02-29,4,Loja Física,14220.72
12131,530,80,2024-06-05,1,Online,1135.04
12132,598,4,2023-02-13,2,Loja Física,340.94
12133,649,50,2022-04-02,2,Online,7110.36
12134,913,3,2022-01-22,3,Loja Física,3710.67
12135,742,16,2024-05-22,3,Loja Física,14862.99
12136,640,14,2022-08-02,1,Online,2975.99
12137,616,64,2022-06-16,4,Online,8277.0
12138,698,41,2023-02-02,2,Loja Física,5103.52
12139,909,68,2024-03-09,1,Loja Física,4614.41
12140,178,59,2023-02-17,4,Loja Física,16827.84
12141,869,2,2022-10-19,1,Online,3306.28
12142,6,10,2023-10-25,4,Online,12542.72
12143,853,75,2024-02-10,3,Loja Física,1543.11
12144,307,90,2024-09-04,2,Online,6301.78
12145,548,26,2023-11-01,3,Loja Física,8056.86
12146,327,4,2022-06-07,2,Online,340.94
12147,356,90,2022-05-04,4,Online,12603.56
12148,793,28,2022-11-02,4,Online,19914.36
12149,395,2,2023-05-18,1,Loja Física,3306.28
12150,300,66,2024-03-31,4,Loja Física,11623.12
12151,526,16,2023-03-19,4,Loja Física,19817.32
12152,749,57,2024-01-24,1,Online,3087.52
12153,285,23,2024-04-05,1,Online,4648.09
12154,330,23,2024-08-01,2,Loja Física,9296.18
12155,50,77,2022-11-14,4,Loja Física,17667.08
12156,773,21,2024-07-14,1,Online,1221.49
12157,968,25,2023-12-03,2,Online,3550.68
12158,622,58,2023-09-10,2,Online,7056.46
12159,709,37,2022-05-15,3,Online,10259.7
12160,378,49,2023-01-03,1,Online,978.84
12161,764,77,2023-11-13,3,Online,13250.31
12162,600,15,2022-04-09,2,Loja Física,5893.32
12163,1000,28,2024-05-02,4,Online,19914.36
12164,825,67,2023-01-12,1,Loja Física,1457.36
12165,538,87,2023-06-09,1,Online,4986.47
12166,774,4,2022-07-24,2,Online,340.94
12167,144,47,2023-05-17,1,Loja Física,3216.11
12168,60,50,2023-04-02,2,Online,7110.36
12169,868,60,2024-06-25,1,Loja Física,4033.77
12170,780,62,2023-02-02,1,Loja Física,2726.08
12171,75,67,2023-05-03,4,Loja Física,5829.44
12172,3,72,2022-10-02,2,Online,709.5
12173,575,43,2023-07-31,3,Loja Física,10547.91
12174,748,89,2023-09-07,4,Loja Física,17988.36
12175,448,58,2023-03-10,2,Online,7056.46
12176,958,52,2022-04-03,1,Loja Física,3372.03
12177,741,76,2024-02-14,2,Loja Física,6147.1
12178,902,69,2023-03-09,2,Online,5915.26
12179,275,97,2024-04-10,4,Loja Física,19516.72
12180,530,46,2023-01-13,2,Online,1730.82
12181,592,25,2023-09-21,1,Loja Física,1775.34
12182,215,25,2022-07-10,3,Online,5326.02
12183,683,35,2023-03-21,3,Loja Física,6985.05
12184,485,61,2023-10-08,1,Loja Física,4808.51
12185,329,15,2023-03-13,3,Online,8839.98
12186,255,90,2022-04-06,4,Loja Física,12603.56
12187,387,74,2022-02-11,2,Loja Física,4348.68
12188,126,88,2023-06-10,2,Loja Física,494.26
12189,767,35,2022-12-16,3,Online,6985.05
12190,584,29,2024-09-23,3,Online,14722.44
12191,550,38,2023-04-20,3,Online,5784.9
12192,324,69,2023-11-24,4,Loja Física,11830.52
12193,204,24,2022-08-18,2,Online,9305.56
12194,172,19,2023-10-26,2,Loja Física,7132.5
12195,735,46,2023-12-04,1,Online,865.41
12196,217,49,2024-01-01,1,Online,978.84
12197,245,44,2022-06-08,4,Online,13113.32
12198,336,73,2024-08-11,2,Online,511.08
12199,703,26,2023-05-23,2,Loja Física,5371.24
12200,298,25,2023-06-24,1,Online,1775.34
12201,832,35,2023-10-07,1,Loja Física,2328.35
12202,182,36,2023-10-25,2,Online,6812.9
12203,334,14,2023-06-22,4,Loja Física,11903.96
12204,511,56,2022-03-27,3,Loja Física,11752.8
12205,383,6,2022-10-25,4,Online,12625.36
12206,717,32,2023-04-25,2,Loja Física,7207.98
12207,873,26,2023-03-24,3,Loja Física,8056.86
12208,199,15,2022-03-23,4,Online,11786.64
12209,332,49,2024-07-17,4,Online,3915.36
12210,165,95,2024-03-31,2,Online,3485.74
12211,242,56,2023-05-05,1,Loja Física,3917.6
12212,900,37,2022-11-04,4,Online,13679.6
12213,642,53,2022-06-02,4,Online,16812.4
12214,227,58,2022-05-11,1,Loja Física,3528.23
12215,634,83,2023-12-02,4,Online,4254.4
12216,556,78,2024-07-13,4,Online,17705.12
12217,451,36,2022-11-04,1,Loja Física,3406.45
12218,196,11,2024-05-11,2,Online,5721.28
12219,870,27,2022-09-12,2,Loja Física,2274.04
12220,204,2,2023-06-20,2,Online,6612.56
12221,979,22,2023-03-14,3,Loja Física,9073.71
12222,458,66,2022-10-30,2,Loja Física,5811.56
12223,830,84,2023-08-06,3,Online,11140.17
12224,257,17,2022-02-18,3,Online,11423.94
12225,529,4,2023-07-19,3,Loja Física,511.41
12226,272,14,2022-03-20,1,Loja Física,2975.99
12227,9,7,2024-07-28,3,Loja Física,11505.84
12228,761,79,2022-02-16,3,Online,9987.96
12229,949,94,2023-06-10,1,Loja Física,405.73
12230,201,16,2022-04-21,4,Loja Física,19817.32
12231,59,66,2023-06-07,4,Online,11623.12
12232,887,19,2023-03-12,3,Online,10698.75
12233,393,1,2023-02-27,2,Loja Física,3265.22
12234,652,31,2022-04-07,4,Loja Física,16166.52
12235,119,4,2023-04-21,2,Loja Física,340.94
12236,553,91,2023-11-08,1,Online,4869.57
12237,399,58,2024-01-08,4,Online,14112.92
12238,834,56,2023-08-06,1,Loja Física,3917.6
12239,331,53,2024-04-12,3,Online,12609.3
12240,267,89,2022-09-17,4,Online,17988.36
12241,520,86,2022-12-30,3,Online,12098.82
12242,695,43,2022-09-18,3,Online,10547.91
12243,480,74,2023-08-23,1,Online,2174.34
12244,134,97,2022-03-25,4,Online,19516.72
12245,693,49,2024-02-27,4,Loja Física,3915.36
12246,916,60,2023-05-31,4,Loja Física,16135.08
12247,935,94,2022-01-17,3,Online,1217.19
12248,355,94,2022-04-27,4,Loja Física,1622.92
12249,584,16,2024-01-29,2,Loja Física,9908.66
12250,498,73,2023-11-09,2,Loja Física,511.08
12251,625,81,2023-04-19,3,Online,12986.04
12252,107,99,2022-07-03,1,Online,4277.48
12253,290,60,2024-03-16,2,Loja Física,8067.54
12254,825,47,2022-07-06,1,Loja Física,3216.11
12255,629,15,2024-05-13,4,Loja Física,11786.64
12256,632,63,2023-02-07,2,Loja Física,4987.26
12257,147,28,2022-02-16,3,Loja Física,14935.77
12258,327,20,2022-03-27,3,Loja Física,6021.69
12259,415,97,2023-03-03,1,Online,4879.18
12260,210,63,2024-06-16,3,Loja Física,7480.89
12261,296,33,2023-12-23,1,Online,3006.48
12262,398,36,2022-11-01,1,Loja Física,3406.45
12263,103,13,2022-11-18,2,Loja Física,8671.44
12264,636,62,2023-08-25,2,Loja Física,5452.16
12265,757,68,2024-01-12,3,Online,13843.23
12266,508,23,2023-04-11,1,Online,4648.09
12267,891,72,2024-02-15,2,Loja Física,709.5
12268,868,13,2023-11-18,4,Online,17342.88
12269,209,88,2023-04-06,3,Online,741.39
12270,933,40,2023-10-01,3,Online,2760.15
12271,428,30,2024-04-07,4,Loja Física,13130.36
12272,393,94,2022-09-29,4,Loja Física,1622.92
12273,826,25,2022-12-16,4,Loja Física,7101.36
12274,916,97,2024-09-16,2,Online,9758.36
12275,109,73,2024-07-29,4,Online,1022.16
12276,889,26,2024-06-11,3,Loja Física,8056.86
12277,348,24,2024-04-09,2,Loja Física,9305.56
12278,50,97,2022-07-11,1,Online,4879.18
12279,916,39,2022-08-05,4,Loja Física,18857.16
12280,105,89,2022-07-09,3,Loja Física,13491.27
12281,420,79,2022-03-22,4,Loja Física,13317.28
12282,373,61,2024-02-04,1,Loja Física,4808.51
12283,27,49,2023-09-11,2,Online,1957.68
12284,968,41,2022-09-23,1,Loja Física,2551.76
12285,800,70,2024-06-11,2,Loja Física,6009.84
12286,769,20,2023-11-21,3,Online,6021.69
12287,273,44,2022-04-19,3,Online,9834.99
12288,649,16,2023-03-21,3,Loja Física,14862.99
12289,340,21,2023-07-02,1,Loja Física,1221.49
12290,301,15,2022-01-19,4,Online,11786.64
12291,480,39,2022-01-06,4,Loja Física,18857.16
12292,834,42,2023-02-09,1,Online,3485.33
12293,544,61,2022-04-30,4,Loja Física,19234.04
12294,557,4,2022-01-14,1,Loja Física,170.47
12295,265,24,2022-06-25,4,Loja Física,18611.12
12296,542,3,2023-11-03,2,Loja Física,2473.78
12297,596,1,2023-05-04,3,Loja Física,4897.83
12298,166,94,2023-04-17,4,Loja Física,1622.92
12299,316,13,2023-12-10,1,Online,4335.72
12300,1,54,2023-02-19,2,Online,1863.34
12301,761,82,2024-06-08,4,Loja Física,17767.44
12302,261,40,2023-11-05,4,Online,3680.2
12303,63,11,2024-09-15,1,Online,2860.64
12304,483,42,2024-02-02,2,Online,6970.66
12305,676,93,2023-09-09,3,Loja Física,12756.6
12306,321,4,2024-01-14,1,Online,170.47
12307,846,25,2023-05-14,4,Online,7101.36
12308,201,36,2022-11-07,3,Online,10219.35
12309,222,64,2023-09-26,4,Loja Física,8277.0
12310,152,44,2024-04-12,1,Loja Física,3278.33
12311,644,40,2024-09-24,2,Online,1840.1
12312,626,92,2023-09-24,3,Loja Física,7135.65
12313,462,45,2023-01-05,1,Loja Física,1448.91
12314,217,8,2023-12-09,1,Loja Física,290.8
12315,196,85,2023-11-21,3,Loja Física,4511.85
12316,793,35,2024-09-13,2,Online,4656.7
12317,202,44,2023-12-08,4,Loja Física,13113.32
12318,995,18,2023-11-23,3,Online,6801.72
12319,647,47,2023-02-09,1,Online,3216.11
12320,234,25,2024-04-03,3,Loja Física,5326.02
12321,141,41,2022-11-06,3,Loja Física,7655.28
12322,708,5,2022-03-31,2,Loja Física,7690.66
12323,498,64,2022-05-09,2,Online,4138.5
12324,555,62,2022-05-19,4,Loja Física,10904.32
12325,57,72,2022-01-15,3,Loja Física,1064.25
12326,932,87,2022-07-15,2,Loja Física,9972.94
12327,504,3,2022-04-25,2,Online,2473.78
12328,142,37,2024-04-15,1,Loja Física,3419.9
12329,722,95,2022-01-17,2,Online,3485.74
12330,584,93,2023-12-14,3,Loja Física,12756.6
12331,736,41,2024-09-20,3,Loja Física,7655.28
12332,539,20,2022-07-12,1,Loja Física,2007.23
12333,640,67,2024-05-29,1,Loja Física,1457.36
12334,106,87,2022-01-28,1,Online,4986.47
12335,165,40,2022-08-03,3,Online,2760.15
12336,215,85,2023-05-08,3,Online,4511.85
12337,71,77,2023-10-27,4,Online,17667.08
12338,716,8,2022-05-29,2,Loja Física,581.6
12339,665,5,2023-10-28,1,Online,3845.33
12340,579,25,2022-09-05,2,Loja Física,3550.68
12341,90,39,2023-03-23,2,Online,9428.58
12342,772,37,2024-05-12,4,Online,13679.6
12343,874,5,2023-10-04,3,Loja Física,11535.99
12344,228,8,2024-05-28,2,Loja Física,581.6
12345,79,4,2024-03-19,1,Loja Física,170.47
12346,608,41,2023-07-06,1,Online,2551.76
12347,349,60,2022-07-15,3,Online,12101.31
12348,842,54,2022-03-30,3,Loja Física,2795.01
12349,981,22,2022-11-05,3,Online,9073.71
12350,894,78,2024-02-28,1,Loja Física,4426.28
12351,246,19,2023-04-20,3,Loja Física,10698.75
12352,272,77,2022-06-01,4,Loja Física,17667.08
12353,403,99,2023-05-01,4,Online,17109.92
12354,669,68,2023-03-09,1,Loja Física,4614.41
12355,116,33,2022-01-23,4,Loja Física,12025.92
12356,435,22,2022-04-30,2,Loja Física,6049.14
12357,530,65,2022-06-20,3,Online,2559.27
12358,442,11,2024-07-13,4,Online,11442.56
12359,172,16,2022-06-06,3,Loja Física,14862.99
12360,16,68,2024-01-27,4,Online,18457.64
12361,961,93,2023-12-21,3,Online,12756.6
12362,752,44,2023-04-01,1,Online,3278.33
12363,898,88,2024-09-13,2,Online,494.26
12364,56,9,2023-05-12,3,Online,126056.7
12365,591,72,2023-04-28,2,Online,709.5
12366,103,78,2022-01-21,3,Online,13278.84
12367,284,79,2024-05-30,1,Loja Física,3329.32
12368,705,62,2023-04-06,2,Online,5452.16
12369,517,86,2023-08-23,4,Loja Física,16131.76
12370,618,15,2022-09-06,2,Loja Física,5893.32
12371,278,6,2022-07-26,3,Online,9469.02
12372,885,1,2022-10-29,2,Loja Física,3265.22
12373,612,20,2023-08-07,1,Loja Física,2007.23
12374,750,36,2024-04-29,2,Loja Física,6812.9
12375,269,2,2024-05-03,2,Loja Física,6612.56
12376,833,70,2023-02-06,2,Online,6009.84
12377,400,2,2022-02-22,4,Online,13225.12
12378,503,3,2022-12-08,2,Loja Física,2473.78
12379,86,7,2022-01-09,3,Loja Física,11505.84
12380,320,84,2022-04-16,3,Loja Física,11140.17
12381,32,64,2023-10-08,2,Online,4138.5
12382,336,41,2024-05-17,2,Loja Física,5103.52
12383,51,54,2024-01-01,4,Online,3726.68
12384,79,41,2023-03-19,1,Online,2551.76
12385,698,5,2023-03-02,3,Loja Física,11535.99
12386,174,89,2024-05-18,4,Loja Física,17988.36
12387,948,82,2023-05-23,3,Online,13325.58
12388,618,63,2024-01-25,3,Loja Física,7480.89
12389,501,1,2023-08-16,2,Loja Física,3265.22
12390,575,25,2023-09-03,3,Loja Física,5326.02
12391,76,81,2024-01-19,1,Online,4328.68
12392,316,46,2023-07-22,1,Loja Física,865.41
12393,833,15,2022-10-25,1,Online,2946.66
12394,373,69,2022-02-07,4,Loja Física,11830.52
12395,81,17,2023-05-15,1,Online,3807.98
12396,873,21,2023-02-14,1,Online,1221.49
12397,640,53,2023-05-13,3,Loja Física,12609.3
12398,695,55,2023-06-10,4,Online,775.24
12399,755,87,2023-08-29,2,Loja Física,9972.94
12400,697,10,2024-01-13,4,Loja Física,12542.72
12401,732,81,2023-09-19,4,Loja Física,17314.72
12402,71,57,2024-08-15,2,Loja Física,6175.04
12403,969,65,2023-11-26,2,Loja Física,1706.18
12404,854,37,2024-07-15,2,Loja Física,6839.8
12405,666,7,2024-04-16,3,Online,11505.84
12406,757,76,2024-06-07,3,Online,9220.65
12407,652,40,2023-05-15,3,Loja Física,2760.15
12408,71,50,2022-08-26,1,Online,3555.18
12409,46,1,2024-01-02,2,Loja Física,3265.22
12410,47,20,2022-03-04,3,Loja Física,6021.69
12411,591,31,2023-06-25,3,Online,12124.89
12412,422,68,2022-01-20,4,Online,18457.64
12413,149,90,2023-03-09,3,Loja Física,9452.67
12414,910,12,2023-08-14,2,Loja Física,6321.22
12415,130,22,2022-11-20,2,Loja Física,6049.14
12416,456,1,2023-07-21,1,Loja Física,1632.61
12417,639,1,2022-03-07,1,Online,1632.61
12418,877,3,2022-10-02,4,Online,4947.56
12419,631,76,2024-07-03,1,Loja Física,3073.55
12420,966,21,2023-10-26,2,Online,2442.98
12421,997,13,2023-03-04,1,Online,4335.72
12422,869,61,2024-06-29,1,Online,4808.51
12423,505,13,2023-04-30,3,Online,13007.16
12424,929,82,2022-04-30,2,Loja Física,8883.72
12425,774,33,2023-05-22,4,Loja Física,12025.92
12426,244,6,2023-09-30,1,Loja Física,3156.34
12427,474,25,2024-08-19,1,Online,1775.34
12428,382,23,2023-10-24,4,Online,18592.36
12429,103,88,2022-12-22,4,Loja Física,988.52
12430,489,26,2023-04-05,2,Loja Física,5371.24
12431,37,4,2023-12-16,4,Loja Física,681.88
12432,654,35,2023-03-23,1,Loja Física,2328.35
12433,549,75,2022-01-22,2,Online,1028.74
12434,520,25,2022-06-15,2,Loja Física,3550.68
12435,743,20,2022-10-22,4,Loja Física,8028.92
12436,333,1,2024-01-14,2,Loja Física,3265.22
